METIOCOLIN COMPLEX,2030-07-31
METOCLOSANTISA,2029-07-31
METOSAD,2022-02-28
METOTREXATO,2027-01-31
METREXATO,2025-02-28
METRI,2029-03-31
METROFARMA,2027-01-31
METRONACK,2029-03-31
METRONIDAZOL+NISTATINA,2026-12-31
METRONIFLEX,2027-03-31
METTA SR,2028-10-31
METVIX,2025-09-30
MEVA,2028-01-31
MEVA FLEX,2028-08-31
MEVAMOX,2029-04-30
MEVATYL,2027-01-31
MEZOLIUM,2026-12-31
MEZP,2030-07-31
MEZYAC,2029-11-30
MIBI-TEC,2024-10-31
MIBO,2030-08-31
MICARDIS,2029-04-30
MICARDIS ANLO,2026-03-31
MICARDIS HCT,2026-12-31
MICEND,2028-11-30
MICETAL,2025-04-30
MICLOX,2029-12-31
MICOFIM,2029-11-30
MICOGYN,2028-08-31
MICOLAMINA,2029-09-30
MICONAL,2026-12-31
MICONIL,2026-06-30
MICOPLEX,2029-08-31
MICOSBEL,2030-03-31
MICOSIL,2025-01-31
MICOSTALAB,2025-11-30
MICOTIAZOL,2028-06-30
MICOTICS,2025-09-30
MICOZEN,2027-10-31
MICRODIOL,2028-12-31
MICROPIL,2025-12-31
MICROVLAR,2029-12-31
MIEBRA,2028-08-31
MIELOCADE,2028-05-31
MIFLASONA,2028-01-31
MIFLONIDE,2028-10-31
MIFLONIDE BRIZZ,2030-04-30
MIGRAINEX,2026-04-30
MIGRALIV,2030-02-28
MIKOL,2029-06-30
MILGAMMA,2029-07-31
MIMPARA,2028-01-31
MIND,2027-09-30
MINEL,2028-06-30
MINEROVIT,2029-02-28
MINESSE,2026-09-30
MINIAN,2026-09-30
MINILAX,2025-08-31
MINIMA,2028-05-31
MINIPRESS,2023-02-28
MINOLA,2025-12-31
MINOTON,2025-09-30
MINULET,2028-03-31
MINUSORB,2027-05-31
MINÉRGI,2025-07-31
MIOCALVEN D,2026-07-31
MIOCARDIL,2025-12-31
MIOFIBRAX,2029-06-30
MIOFLEX A,2025-11-30
MIONEVRIX,2026-12-31
MIOREX,2028-11-30
MIORRELAX,2026-06-30
MIORRELAX UNO,2030-06-30
MIOSAN,2026-11-30
MIOSAN CAF,2029-06-30
MIPRINAX,2026-05-31
MIRACÁLCIO  VIT  D,2025-01-31
MIRANOVA,2026-07-31
MIRELLE,2026-09-30
MIRENA,2029-08-31
MIRTAX,2028-11-30
MIRUGELL,2029-01-31
MISACOR,2022-01-31
MISACOR HCT,2028-03-31
MISCK,2024-04-30
MISSORT,2023-01-31
MITEXAN,2028-03-31
MITRUL,2029-10-31
MIURON,2026-05-31
MIWA,2030-02-28
MIZONOL,2026-04-30
MOBALE,2030-07-31
MOCLAZOM,2028-07-31
MODIK,2025-07-31
MODULATRI,2029-05-31
MODURETIC,2027-12-31
MOFECELL,2026-05-31
MOFILEN,2027-12-31
MOFYT,2031-02-28
MOLIDON,2026-11-30
MOLIÈRI,2028-03-31
MOLIÈRI 20,2029-09-30
MOMATE,2030-08-31
MOMENT,2028-01-31
MONALESS,2027-09-30
MONBOC,2029-12-31
MONECAST,2027-01-31
MONESSA,2029-09-30
MONOCEF,2027-04-30
MONOCORDIL,2025-03-31
MONOFER,2030-03-31
MONONINE,2029-02-28
MONOZOL,2027-07-31
MONTELAIR,2026-08-31
MONTELUCASTE SÓDICO,2027-02-28
MONTY,2025-11-30
MONURIL,2025-03-31
MORATUS,2028-08-31
MORIALE DUO,2031-08-31
MORIALE ODT,2029-12-31
MOTILIUM,2025-01-31
MOTIRIDONA,2026-10-31
MOTIVOL,2025-03-31
MOTIX,2026-12-31
MOTORE,2027-12-31
MOTRIN,2029-10-31
MOVACOX,2025-11-30
MOVINAU,2030-07-31
MOVOXICAM,2027-09-30
MOXIBACTEN,2028-09-30
MOXICRIS,2027-01-31
MOZOBIL,2025-02-28
MTX,2026-04-30
MUCOBRONQ,2029-01-31
MUCOFAN,2025-08-31
MUCOLAB,2029-05-31
MUCONAT,2028-05-31
MUCOSOLVAN,2025-06-30
MUCOVIT,2025-11-30
MUCOXOLAN,2027-08-31
MUD ORAL,2025-09-30
MULKSIN,2029-04-30
MULTIGRIP,2025-05-31
MULTIGRIP DIA,2030-11-30
MULTIHANCE,2027-05-31
MULTILER,2029-06-30
MULTISORO ADULTO,2025-05-31
MULTIVITAM,2026-11-30
MUPHORAN,2028-01-31
MUPIROX,2029-02-28
MURICI,2026-04-30
MUSCULARE,2025-10-31
MUSCUSAN,2029-06-30
MUVINLAX,2026-08-31
MVASI,2029-02-28
MYCAMINE,2025-04-30
MYCOSODIUM,2026-04-30
MYDRIACYL,2025-09-30
MYDULO,2030-11-30
MYFORTIC,2027-11-30
MYLETIN,2030-11-30
MYLICON,2026-11-30
MYLLA,2027-08-31
MYLLCIS,2028-09-30
MYLOTARG,2024-02-29
MYLTOL,2028-07-31
MYLUS,2029-07-31
MYLVESTON,2029-06-30
MYLZAR,2028-07-31
MYRA-K7,2029-07-31
MYRAFER,2025-05-31
MYRBETRIC,2025-11-30
MYTEDOM,2025-11-30
MYTFOR,2025-01-31
MYTFOR LP,2029-04-30
MYYKO LR,2028-02-29
MYZILDREM,2028-06-30
MÍNTI,2025-11-30
NABOTA,2030-02-28
NAC,2025-02-28
NACTALI,2027-11-30
NADERM,2026-12-31
NAGLAZYME,2029-02-28
NALDECON DIA,2027-12-31
NALDECON MULTI,2031-06-30
NALDECON NOITE,2026-06-30
NALDECON PACK,2028-04-30
NALURIL,2028-06-30
NAPRIX,2029-08-31
NAPRIX A,2025-12-31
NAPRIX D,2025-10-31
NAPRONAX,2029-12-31
NAPROSYN,2022-04-30
NAPROX,2025-05-31
NAPROXENO,2028-08-31
NARAMIG,2028-05-31
NARANETY,2025-12-31
NARATANO,2025-12-31
NARATRIN,2025-11-30
NARCAN,2025-07-31
NARCEF,2025-12-31
NARIDRIN,2025-01-31
NARIDRIN H,2028-05-31
NARINEF,2026-08-31
NARIX,2028-02-29
NAROPIN,2026-08-31
NASALFLUX,2029-11-30
NASALIV,2029-08-31
NASOCLEAN,2029-03-31
NASOFAR AD,2029-08-31
NASOFLUID,2028-10-31
NASOJET 3H,2025-02-28
NASONEX®,2027-09-30
NATELE,2029-02-28
NATIFA,2027-10-31
NATIFA PRO,2027-11-30
NATIFA PRO UBD,2030-06-30
NATRILIX,2025-01-31
NATUBABY,2028-11-30
NATULAXE,2025-04-30
NATURETTI,2029-12-31
NATUS GERIN,2029-03-31
NAUCLOZ,2028-12-31
NAUDAN ODT,2030-06-30
NAUSEDRON,2029-03-31
NAUSICALM B6,2028-05-31
NAUSILON B6,2025-07-31
NAUTEX,2029-05-31
NAUTRODAX,2027-08-31
NAXIZIN,2022-09-30
NAXOTEC,2027-07-31
NAXTRI,2030-04-30
NAXXAGRAN,2030-07-31
NEBACIDERME,2026-04-30
NEBACIMED,2028-02-29
NEBACTRINA,2025-07-31
NEBIC,2030-04-30
NEBIDO,2025-10-31
NEBILET,2028-11-30
NEBIPRE,2030-03-31
NEBITAH,2029-11-30
NEBLOCK,2027-06-30
NEBUDRAT,2022-02-28
NEMODINE,2023-10-31
NEMOXIL,2026-11-30
NEO AMITRIPTILIN,2026-07-31
NEO B,2031-02-28
NEO CEBETIL COMPLEXO,2029-04-30
NEO DECAPEPTYL,2025-03-31
NEO DIGOXIN,2022-10-31
NEO FEDIPINA,2029-12-31
NEO FLUOXETIN,2026-06-30
NEO FRESH,2028-05-31
NEO FÓLICO,2029-03-31
NEO GENTAMICIN,2026-07-31
NEO HIDROCLOR,2029-08-31
NEO ITRAX,2028-06-30
NEO LINCO,2026-06-30
NEO MISTATIN,2027-03-31
NEO MOXILIN,2027-03-31
NEO-ZINCTRACE,2025-11-30
NEOCAINA,2026-12-31
NEOCAINA PESADA,2028-07-31
NEOCAÍNA COM VASOCONSTRITOR,2025-03-31
NEOCETHEO,2026-08-31
NEOCOFLAN,2029-04-30
NEOCORTIN,2028-08-31
NEODIA,2026-05-31
NEODRONEX,2028-03-31
NEODRONEX N,2025-09-30
NEOLEFRIN,2029-04-30
NEOLEFRIN DIA,2027-05-31
NEOLON D,2022-05-31
NEOMED,2026-09-30
NEOMESART HCT,2026-02-28
NEOMETRODAZOL,2029-04-30
NEOMICON,2025-03-31
NEONAZOL,2027-12-31
NEOPANTOL,2026-01-31
NEOPIRIDIN,2028-06-30
NEOPRAZOL,2027-12-31
NEOSALDINA DIP,2031-06-30
NEOSARTAN,2027-02-28
NEOSEMID,2027-01-31
NEOSORO,2025-07-31
NEOSORO H,2027-09-30
NEOSSOLVAN,2027-05-31
NEOSULIDA,2027-09-30
NEOTAFLAN,2022-06-30
NEOTAREN,2029-06-30
NEOTIAPIM,2026-05-31
NEOTOSS,2026-08-31
NEOTRAMOL,2026-04-30
NEOTRICIN,2025-09-30
NEOVANGY MR,2028-08-31
NEOVLAR,2029-12-31
NEPEZIL,2021-12-31
NEPHROTECT,2028-01-31
NEPIL,2030-09-30
NEPRESOL,2027-10-31
NERALGYN,2029-12-31
NEROLOM,2027-07-31
NERVAMIN,2026-06-30
NERVOCALM,2027-07-31
NERVOHEEL N,2028-07-31
NERVOMED,2025-01-31
NESH CÁLCIO,2025-06-30
NESH FERRO,2028-11-30
NESH FÓLICO,2028-07-31
NESH ZINCO,2029-12-31
NEUGABA,2028-04-30
NEUGRAST,2025-11-30
NEULASTIM,2030-08-31
NEUMOSIN,2026-10-31
NEUPINE,2026-08-31
NEUPRO,2029-08-31
NEURAL,2026-12-31
NEUREXAN,2026-01-31
NEURIVIT,2028-06-30
NEUROCONTROL,2028-09-30
NEURONTIN,2024-11-30
NEUROPRAM,2022-03-31
NEUTOSS,2029-12-31
NEUTROFER,2026-12-31
NEUTROFER  FÓLICO,2029-02-28
NEVANAC,2027-03-31
NEVIRAX,2029-10-31
NEVRALGEX,2026-08-31
NEVRIX,2029-02-28
NEVRIX IM,2025-02-28
NEWCET,2030-08-31
NEXAVAR,2026-06-30
NEXCARE,2025-01-31
NEXFLEN,2030-06-30
NEXIUM,2025-12-31
NEXIUM IV,2029-05-31
NEXOPRAX,2030-08-31
NEXPRAZIN,2026-12-31
NEXT,2029-10-31
NIAR,2027-09-30
NICE,2030-02-28
NICORD,2027-11-30
NICORETTE,2029-05-31
NIDAZOFARMA,2025-07-31
NIDAZOLIN,2029-10-31
NIDUE,2030-11-30
NIENZA,2031-01-31
NIFEDIPRESS,2028-11-30
NIKI,2029-07-31
NILPERIDOL,2025-03-31
NIMBIUM,2028-12-31
NIMEGON,2025-08-31
NIMEGON MET,2029-11-30
NIMELIT,2025-07-31
NIMENRIX,2029-07-31
NIMESUBAL,2023-12-31
NIMESULIX,2029-10-31
NIMODIPINO,2021-12-31
NIMOVAS,2029-01-31
NIMSY,2031-03-31
NINLARO,2028-02-29
NIOXIL,2028-05-31
NISOFLAN,2028-03-31
NISTAMAX,2026-01-31
NISTATINA+OXIDO DE ZINCO,2028-12-31
NISTRAZIN,2027-07-31
NISUFAR,2025-07-31
NISULID,2029-05-31
NITES,2025-08-31
NITIKABS,2024-10-31
NITRAPAN,2025-02-28
NITRATO DE BUTOCONAZOL,2026-03-31
NITRAZEPAM,2025-12-31
NITRAZEPAM (PORT 344/98 LISTA B1),2029-08-31
NITROFEN,2028-06-30
NITROFURANTOINA,2027-03-31
NITROP,2026-08-31
NITROPRUS,2028-01-31
NIULIVA,2027-09-30
NIVUX,2028-07-31
NIZORAL,2030-06-30
NIZUIL GEL,2028-09-30
NOAZY,2030-04-30
NOCICLIN,2026-10-31
NOCON,2025-10-31
NOCTAL,2029-09-30
NOCTIDEN,2026-06-30
NOEX,2029-02-28
NOFEBRIN,2027-05-31
NOGRIPE,2026-12-31
NOLAPROST,2027-01-31
NOLIPO,2028-10-31
NOLVADEX,2026-04-30
NOOTRON,2025-07-31
NOPASURE,2031-04-30
NORADOP,2028-05-31
NORADREM,2029-07-31
NORDETTE,2025-04-30
NORDITROPIN,2026-06-30
NORELBIN,2028-09-30
NORESTIN,2025-05-31
NORETISTERONA,2028-08-31
NORF,2026-12-31
NORFLOXACINO 400 MG,2029-07-31
NORIPURUM,2029-07-31
NORIPURUM EV,2025-07-31
NORIPURUM FÓLICO,2029-07-31
NORMACICLO,2029-01-31
NORMASTIG,2028-05-31
NORMATEN FIBER,2027-04-30
NORMOLAX,2029-01-31
NORPATCH,2029-09-30
NORTISORO,2029-01-31
NORTLID,2028-10-31
NORTRIGIN,2027-12-31
NORXACIN,2028-01-31
NOSINT,2028-04-30
NOSTIL,2026-08-31
NOTUSS TSS,2028-07-31
NOURIN,2029-08-31
NOVABUPI,2026-05-31
NOVABUPI (SEM VASOCONSTRITOR),2028-01-31
NOVACORT,2025-05-31
NOVADERM,2027-05-31
NOVAMOX,2027-02-28
NOVANLO,2026-09-30
NOVANOITE,2031-07-31
NOVARRUTINA,2023-01-31
NOVASOPT,2027-01-31
NOVASUTIN,2029-09-30
NOVO RINO,2029-08-31
NOVOCILIN,2028-12-31
NOVOFER,2028-11-30
NOVOFER PED,2028-11-30
NOVOLIN N,2029-10-31
NOVOLIN R,2026-04-30
NOVOMIX 30,2027-04-30
NOVOPHOS,2031-08-31
NOVOPRAZOL,2029-09-30
NOVORAPID,2025-12-31
NOVOSEVEN,2027-05-31
NOVOSIL,2029-04-30
NOVOSORO H,2028-07-31
NOVOSORO NF,2029-01-31
NOVOTRAM PAR,2030-05-31
NOVRALFLEX,2029-04-30
NOXAFIL,2028-08-31
NPLATE,2030-04-30
NQ HERA,2030-06-30
NQUÍASE,2030-05-31
NQZIN BABY,2029-08-31
NUANCE,2031-08-31
NUBAIN,2029-12-31
NUBEQA,2024-12-31
NUBLAXON,2030-09-30
NUCALA,2027-08-31
NUFIG,2030-05-31
NUIT FLASH,2030-02-28
NULOJIX,2022-03-31
NUMETA NEO,2030-03-31
NUMETA PED,2030-04-30
NUROMOL,2030-04-30
NUTRAPLUS,2027-09-30
NUTRAPLUS 20,2029-02-28
NUTRI B,2025-03-31
NUTRICRESS,2025-06-30
NUTRIFLEX LIPID,2027-07-31
NUTRIFLEX PLUS,2028-04-30
NUTRIMAIZ SM,2029-04-30
NUVARING,2027-10-31
NUVIGIL,2030-06-30
NUWIQ,2027-01-31
NUX VOMICA HOMACCORD,2028-02-29
NYPRAM,2029-12-31
OCCIDE,2027-05-31
OCERAL,2026-02-28
OCITOCINA,2025-06-30
OCREVUS,2028-02-29
OCT-IPEN,2024-12-31
OCTAGAM,2030-07-31
OCTALBIN,2030-03-31
OCTANINE F,2026-07-31
OCTAPLEX,2029-03-31
OCTAVI SDOPTIMUM,2025-11-30
OCTIFEN,2028-10-31
OCTRIDE,2025-07-31
OCUBIN,2027-01-31
OCUPRESS,2026-12-31
OCUTIL,2027-11-30
OCYLIN,2025-08-31
ODELOM,2028-12-31
OESTROGEL,2028-10-31
OFEV,2025-10-31
OFITE PLUS,2031-07-31
OFLOX,2027-04-30
OFLOXALIS,2027-05-31
OHDE,2026-04-30
OHDE CAPS,2029-04-30
OKÓTICO,2028-08-31
OLANCARE,2026-10-31
OLEPTAL,2026-10-31
OLIG-TRAT,2028-06-30
OLIMEL,2028-07-31
OLINA ESSÊNCIA DE VIDA,2029-10-31
OLMECOR,2028-10-31
OLMEDIX,2030-05-31
OLMEDIX ANLO,2026-05-31
OLMEDIX HCT,2030-05-31
OLMEGRAN,2030-05-31
OLMEGRAN ANLO,2026-09-30
OLMEGRAN HCT,2030-05-31
OLMESARTANA MEDOXOMILA + BESILATO DE ANLODIPINO,2026-08-31
OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,2025-06-30
OLMESIP,2027-08-31
OLMETEC,2029-02-28
OLMETEC HCT,2025-02-28
OLMETECANLO,2026-06-30
OLMY,2030-05-31
OLMY ANLO,2026-07-31
OLMY HCT,2030-05-31
OLSAR,2030-06-30
OLSAR H,2030-12-31
OLUMIANT,2028-11-30
OLZICAR HCT,2026-10-31
OMCILON A,2026-03-31
OMEGAVEN,2028-05-31
OMENAX,2028-03-31
OMEPRAMED,2027-03-31
OMEPRAMIX,2028-05-31
OMETINOR,2026-09-30
OMNIC OCAS,2026-04-30
OMNIPAQUE,2026-12-31
OMNISCAN,2027-12-31
OMNITROPE,2026-02-28
OMOPREL,2027-10-31
ONAZ,2029-08-31
ONBRIZE,2025-11-30
ONCIBEL,2025-10-31
ONCICREM-A,2028-07-31
ONCILEG-A,2027-04-30
ONCOBINE,2027-12-31
ONCODOCEL,2026-09-30
ONCODOX,2029-11-30
ONDANSETRONA,2031-09-30
ONEGRIPE,2030-11-30
ONGLYZA,2029-11-30
ONICIT,2027-10-31
ONICORYL,2028-06-30
ONPATTRO,2023-02-28
ONTAX,2028-09-30
ONTRUZANT,2029-05-31
ONUA,2030-09-30
OPDIVO,2026-04-30
OPHTCOL,2028-05-31
OPIVAC,2025-09-30
OPONAP®,2031-03-31
OPRAZON,2028-10-31
OPSUMIT,2026-08-31
OPTHAAC 40,2029-03-31
OPTI-BAR,2027-03-31
OPTILAR,2029-05-31
OPTIMARK,2025-07-31
OPTIRAY,2025-12-31
ORALSEPT,2028-09-30
ORALZ,2029-09-30
ORBIFLOX,2031-05-31
ORENCIA,2027-06-30
ORGALUTRAN,2026-05-31
ORGANONEURO CEREBRAL,2029-09-30
ORKAMBI,2023-07-31
ORLAX,2026-04-30
ORLIBESI,2027-01-31
ORNARE,2029-11-30
ORNITARGIN,2029-11-30
ORTOSAMIN,2026-09-30
OSBANT,2030-06-30
OSCAL D,2026-09-30
OSCILLOCOCCINUM,2023-12-31
OSELFLU,2030-11-30
OSKIN,2029-03-31
OSTELOX,2028-08-31
OSTENAN,2026-08-31
OSTEOBAN,2027-02-28
OSTEODUO,2027-03-31
OSTEODUO FOS,2027-01-31
OSTEOFAR,2025-03-31
OSTEOFIX,2026-01-31
OSTEOFORM,2026-11-30
OSTEOGLIC,2025-03-31
OSTEONUTRI,2026-09-30
OSTEOPREVIX D,2028-12-31
OSTEOTEC,2027-09-30
OSTEOTRAT,2027-03-31
OSTRAZIL,2028-12-31
OSTRIOL,2026-06-30
OSYS,2026-12-31
OTO BETNOVATE,2029-10-31
OTOCIRIAX,2028-08-31
OTOFOXIN,2028-09-30
OTOSPORIN,2029-04-30
OTOSYLASE,2025-09-30
OTRIVINA,2029-10-31
OVESTRION,2026-05-31
OVIDREL,2027-07-31
OXA,2030-06-30
OXA-PLATIN,2028-07-31
OXACILINA SODICA,2025-02-28
OXALIBBS,2028-08-31
OXALIMEIZ,2026-02-28
OXANON,2025-05-31
OXCARB,2027-04-30
OXIFRIN,2027-04-30
OXIMAX,2026-10-31
OXITON,2025-01-31
OXLUMO,2024-06-30
OXOTRON,2026-08-31
OXYCONTIN,2026-07-31
OXYDERME,2029-01-31
OXYGESIC,2029-09-30
OXYNORM ®,2030-05-31
OXYPYNAL,2029-04-30
OZEMPIC,2028-08-31
OZURDEX,2025-07-31
PACLIMEIZ,2026-01-31
PACLITAX,2025-08-31
PACO,2028-12-31
PAINLIDA,2028-12-31
PALEXIS® LP,2030-04-30
PALOCYT,2027-10-31
PAMELOR,2029-10-31
PAMERGAN,2030-04-30
PAMIDROM,2027-10-31
PANCURON,2029-02-28
PANGEST,2025-11-30
PANHEMATIN,2029-08-31
PANT,2026-04-30
PANT SEC,2031-09-30
PANTASUN,2028-01-31
PANTELMIN,2027-04-30
PANTIUM,2027-10-31
PANTODEX,2029-06-30
PANTOGAR,2025-10-31
PANTOMIX,2029-02-28
PANTOPAZ,2026-06-30
PANTOPRAZOL MAGNÉSICO DI-HIDRATADO,2029-02-28
PANTOPRAZOL MAGNÉSICO DIIDRATADO,2026-08-31
PANTOPRAZOL SÓDICO SESQUIHIDRATADO,2028-08-31
PANTOZOL,2025-04-30
PANZOMED,2027-05-31
PANZYGA,2028-12-31
PAPILUP,2029-09-30
PARACETAMOL + CAFEÍNA + CARISOPRODOL + DICLOFENACO SODICO,2030-10-31
PARACETAMOL + CARISOPRODOL + DICLOFENACO SÓDICO + CAFEÍNA ANIDRA,2025-01-31
PARACETAMOL + FOSFATO DE CODEINA,2030-06-30
PARACETAMOL + ÁCIDO ACETILSALICÍLICO + CAFEÍNA,2027-01-31
PARALDRIN,2027-05-31
PARALGEN,2026-09-30
PARAMOL,2025-05-31
PARASIN,2025-05-31
PARATICET,2026-05-31
PARATRAM,2028-05-31
PAREXEL,2026-11-30
PARICALCITOL,2029-04-30
PARIET,2029-04-30
PARINEX,2023-05-31
PARKIDOPA,2029-06-30
PARLODEL,2026-05-31
PARNATE,2029-02-28
PAROX,2027-04-30
PARVULAN,2026-06-30
PASALIX,2030-05-31
PASALIX PI,2029-03-31
PASH,2031-07-31
PASSAJÁ,2025-01-31
PASSARE,2030-07-31
PASSIENE,2026-01-31
PASSIFLORA ALTHAIA,2029-05-31
PASSIFLORA CATARINENSE,2029-11-30
PASSIFLORA KLEIN,2028-06-30
PASSIFLORINE PI,2029-04-30
PASURTA,2029-03-31
PATANOL,2028-06-30
PATZ SL,2026-09-30
PAUSEFEMME,2027-03-31
PAXIL CR,2029-06-30
PAXORAL,2025-09-30
PAXTRAT,2025-01-31
PAZINE,2028-06-30
PEDIALYTE 45 ZINCO,2026-08-31
PEDIALYTE 60 ZINCO,2026-10-31
PEDIDERM,2029-12-31
PEDILETAN,2028-11-30
PEGASYS,2026-12-31
PEGINTRON,2026-03-31
PEITORAL MARTEL,2025-04-30
PELGRAZ,2030-11-30
PELLETRAT,2028-03-31
PEMEGLENN,2027-02-28
PEMETREXEDE,2027-02-28
PEMETREXEDE DISSÓDICO HEMIPENTAIDRATADO,2028-09-30
PEMETREXEDE DISSÓDICO HEPTAIDRATADO,2029-03-31
PEMTRYX,2029-06-30
PEN-VE-ORAL,2028-10-31
PENETRO,2028-02-29
PENEXIL,2027-04-30
PENKARON,2029-05-31
PENTAGLOBIN,2026-11-30
PENTALAC,2028-12-31
PENTASA,2026-12-31
PENVIR,2028-01-31
PENVIR LÁBIA,2028-08-31
PEPSOGEL,2028-08-31
PEPTAK,2022-09-30
PEPTOVIT,2026-06-30
PEPTRAT,2025-11-30
PERCOF,2028-08-31
PERDAMA,2031-08-31
PERFENOL,2027-05-31
PERGO,2026-07-31
PERGOVERIS,2030-07-31
PERINDOPRIL ERBUMINA,2027-10-31
PERINDOPRIL ERBUMINA + INDAPAMIDA,2028-04-30
PERITOSTERIL,2025-01-31
PERIVASC,2029-01-31
PERJETA,2028-05-31
PERJETA HER,2028-12-31
PERLUMES,2025-05-31
PERMEAR,2028-12-31
PERMENATI,2029-09-30
PERMESE,2025-10-31
PERT,2022-07-31
PERT MT,2022-11-30
PEYONA,2025-08-31
PHARMATON,2026-08-31
PHARMIDA SR,2026-10-31
PHASTER,2026-07-31
PHITOSS,2029-02-28
PHOXILIUM,2030-06-30
PHYTOVEIN,2028-01-31
PIASCLEDINE,2025-05-31
PICATO,2022-07-31
PICOPREP,2028-04-30
PIDEZOT,2028-06-30
PIELOGRAF,2028-08-31
PIELUS MX,2031-02-28
PIENO,2027-06-30
PIETRA ED,2025-03-31
PILEM,2027-05-31
PILOCAN,2026-08-31
PILOCARPINA,2028-07-31
PILOSOL,2022-12-31
PILULAS DE LUSSEN,2029-10-31
PINAZAN,2025-08-31
PIO SECTO,2028-04-30
PIOGLIT,2026-03-31
PIOLETAL,2025-01-31
PIOLIXINA,2029-03-31
PIOSAN,2029-05-31
PIPERACICLINA SÓDICA + TAZOBACTAM SÓDICO,2029-07-31
PIPERACILINA SÓDICA+TAZOBACTAM SÓDICO,2027-07-31
PIPERAZAM,2027-12-31
PIQRAY,2024-09-30
PIRFEL,2027-04-30
PIRO-TEC,2024-09-30
PISA,2026-02-28
PITAVASTATINA CALCICA,2025-01-31
PITAVASTATINA CÁLCICA,2029-06-30
PIVAST,2025-04-30
PLABEL,2028-02-29
PLAGEX,2027-08-31
PLAGREL,2027-08-31
PLAKETAR,2029-06-30
PLAMET,2029-05-31
PLAN 30 DIAS,2030-04-30
PLANTABEN,2025-12-31
PLANTACIL,2025-11-30
PLANTALYVE,2026-02-28
PLANTARE,2025-07-31
PLANTOLAXY,2028-10-31
PLAQ,2025-01-31
PLAQUEVIX,2027-04-30
PLAQUINOL,2026-01-31
PLASIL,2026-06-30
PLASMA LYTE,2025-01-31
PLASMAFUNDIN,2026-08-31
PLASMAISTAR,2028-04-30
PLASMIN,2026-05-31
PLATAMINE CS,2022-06-30
PLAVINEO,2026-04-30
PLAVOM,2025-07-31
PLEGRIDY,2021-12-31
PLENANCE,2027-11-30
PLENANCE EZE,2029-12-31
PLENIGELL,2029-01-31
PLESONAX,2028-01-31
PLEX-D3 VITAMIN,2029-11-30
PLEXEDEN,2029-03-31
PLIAGLIS,2028-09-30
PLURAIR,2027-10-31
PLUSVAC,2027-07-31
PLUTO,2030-09-30
PNEUMOVAX™ 23,2029-04-30
PNEUMUCIL,2027-03-31
POEMMY,2028-06-30
POLARADEX,2025-10-31
POLARAMINE,2029-10-31
POLARAMINE EXPECTORANTE,2026-02-28
POLARATUSS,2028-12-31
POLARAX,2027-05-31
POLAREN,2025-08-31
POLARG,2027-04-30
POLARYN,2037-05-31
POLICRESULENO + CLORIDRATO DE CINCHOCAÍNA,2029-09-30
POLIDERMS,2025-12-31
POLIGNUTRI,2031-09-30
POLIREUMIN,2028-08-31
POLOL,2028-03-31
POLTAX,2028-04-30
POLVILHO ANTISSÉPTICO GRANADO,2026-10-31
POLYCID,2024-09-30
POLYTAR,2028-06-30
POLYTEK-B,2025-12-31
POMADA DE ERVA DE BICHO ADRENALINA E HAMAMÉLIS COMPOSTA IMESCARD,2025-02-28
POMADA MINANCORA,2029-12-31
POMADERME,2026-07-31
POMAGLÓS TRATAMENTO,2030-11-30
POMICINA,2025-01-31
PONDERA,2026-02-28
PONDERA XR,2029-04-30
PONSDRIL,2026-07-31
PONSTAN,2027-09-30
PORTEBRO,2029-11-30
POSICOR,2026-05-31
POSICOR SIN,2027-04-30
POSPRAND,2028-02-29
POSTEC,2027-10-31
POVATA,2024-04-30
POZATO UNI,2025-06-30
PRADAXA,2028-07-31
PRAKALMAR,2026-04-30
PRALUENT,2026-08-31
PRANOLAL,2029-11-30
PRASENG,2025-04-30
PRASILENCE,2029-05-31
PRATCO,2030-07-31
PRATIDERM,2026-01-31
PRATIFOLIN,2029-02-28
PRATIGLÓS,2027-07-31
PRATIUM,2029-01-31
PRATURE,2021-11-30
PRAXBIND,2027-04-30
PRAZOL,2025-08-31
PRAZY,2029-11-30
PRECEDEX,2026-11-30
PRED,2029-10-31
PRED-GRAN,2026-03-31
PREDCORT,2025-09-30
PREDI-MEDROL,2027-04-30
PREDMICIN,2027-09-30
PREDOPTIC,2027-05-31
PREDSIGMA,2026-03-31
PREFISS,2027-04-30
PREG-LESS,2027-01-31
PREGALPHA,2030-05-31
PREGNIL,2022-10-31
PRELAVID,2031-02-28
PRELONE,2026-11-30
PREMARIN,2029-11-30
PRENEURIN,2030-01-31
PRESCONEO,2031-09-30
PRESS PLUS,2026-12-31
PRESSALIV,2026-09-30
PRESSAT,2025-05-31
PRESSEL,2028-09-30
PRESSOFLUX,2028-11-30
PRESSOMEDE,2029-08-31
PRESSOTEC,2026-05-31
PRESSTOPRIL,2029-03-31
PREVIANE,2028-02-29
PREVIGRIP,2028-03-31
PREVIPRESS,2026-06-30
PREVYASM,2026-10-31
PREVYOL-2,2028-05-31
PREXULID,2030-04-30
PREZISTA,2027-05-31
PRIDECIL,2028-06-30
PRILO,2026-05-31
PRILONEST,2025-07-31
PRIMACOR,2029-11-30
PRIMENE,2029-10-31
PRIMERA 20,2025-05-31
PRIMERA 30,2025-05-31
PRIMID,2027-03-31
PRIMOGYNA®,2026-07-31
PRIMOLUT-NOR,2028-11-30
PRIMOSISTON,2029-06-30
